net,length_um
u_pe_array.u_fifo2.buffer\[1\]\[12\],4
u_pe_array.u_fifo2.buffer\[2\]\[11\],4
u_pe_array.u_fifo2.buffer\[4\]\[11\],4
u_pe_array.u_fifo2.buffer\[7\]\[10\],4
u_pe_array.u_fifo2.buffer\[7\]\[9\],4
net104,4
net315,4
net339,4
net627,4
net714,4
net762,4
_2586_,3.99
_0903_,3.98
_1011_,3.98
_1751_,3.98
_2207_,3.98
_2797_,3.98
_0503_,3.965
psum_out0[6],3.93
psum_out1[1],3.93
_0488_,3.925
_0563_,3.925
_0675_,3.925
_0708_,3.925
_0397_,3.9
_0812_,3.9
_0979_,3.9
_1129_,3.9
_1233_,3.9
_1426_,3.9
_2264_,3.9
_2294_,3.9
_2411_,3.9
_2723_,3.9
_3121_,3.9
_3184_,3.9
_3270_,3.9
u_pe_array.u_fifo1.buffer\[3\]\[7\],3.9
u_pe_array.u_fifo1.buffer\[5\]\[11\],3.9
u_pe_array.u_fifo1.buffer\[6\]\[10\],3.9
u_pe_array.u_fifo2.buffer\[8\]\[8\],3.9
u_pe_array.u_fifo2.buffer\[1\]\[4\],3.885
_0253_,3.88
_0808_,3.88
_0907_,3.88
_1117_,3.88
_1422_,3.88
_1853_,3.88
_2011_,3.88
_2187_,3.88
_2339_,3.88
_2366_,3.88
_2490_,3.88
_2669_,3.88
_2718_,3.88
_2750_,3.88
_2854_,3.88
_3085_,3.88
_3139_,3.88
_3331_,3.88
u_pe_array.u_fifo2.buffer\[0\]\[5\],3.88
net203,3.88
net250,3.88
net309,3.88
net613,3.88
net804,3.88
_1635_,3.84
_1061_,3.78
net334,3.78
net383,3.78
net468,3.78
_0300_,3.76
_0304_,3.76
_0307_,3.76
_2357_,3.76
_2403_,3.76
_2929_,3.76
_3182_,3.76
net140,3.76
net213,3.74
net463,3.74
net472,3.74
_1318_,3.72
_0149_,3.705
_0520_,3.705
_0569_,3.705
_0570_,3.705
_0671_,3.705
_0639_,3.685
_1902_,3.68
_2168_,3.68
_2247_,3.68
_2813_,3.68
net126,3.68
net387,3.68
net395,3.68
net488,3.68
net586,3.68
net663,3.68
net682,3.68
net713,3.68
net726,3.68
_0043_,3.66
_0088_,3.66
_0143_,3.66
_0151_,3.66
_0237_,3.66
_0291_,3.66
_0377_,3.66
_0416_,3.66
_0595_,3.66
_2056_,3.66
_2509_,3.66
net187,3.66
net278,3.66
net700,3.66
net716,3.66
_0176_,3.64
_0899_,3.64
_1710_,3.64
_2253_,3.64
_2608_,3.64
net523,3.64
_0673_,3.585
_0032_,3.56
_0282_,3.56
_0748_,3.56
_1098_,3.56
_1464_,3.56
_2350_,3.56
_2404_,3.56
_2579_,3.56
_2701_,3.56
_2976_,3.56
u_pe_array.u_fifo1.buffer\[0\]\[9\],3.56
u_pe_array.u_fifo1.buffer\[1\]\[8\],3.56
u_pe_array.u_fifo1.buffer\[1\]\[9\],3.56
u_pe_array.u_fifo1.buffer\[2\]\[6\],3.56
u_pe_array.u_fifo1.buffer\[2\]\[7\],3.56
u_pe_array.u_fifo1.buffer\[3\]\[12\],3.56
u_pe_array.u_fifo1.buffer\[6\]\[8\],3.56
u_pe_array.u_fifo1.buffer\[8\]\[11\],3.56
u_pe_array.u_fifo2.buffer\[1\]\[6\],3.56
u_pe_array.u_fifo2.buffer\[1\]\[7\],3.56
u_pe_array.u_fifo2.buffer\[1\]\[8\],3.56
u_pe_array.u_fifo2.buffer\[1\]\[9\],3.56
u_pe_array.u_fifo2.buffer\[3\]\[7\],3.56
u_pe_array.u_fifo2.buffer\[4\]\[10\],3.56
u_pe_array.u_fifo2.buffer\[4\]\[6\],3.56
u_pe_array.u_fifo2.buffer\[4\]\[7\],3.56
u_pe_array.u_fifo2.buffer\[5\]\[11\],3.56
u_pe_array.u_fifo2.buffer\[6\]\[10\],3.56
u_pe_array.u_fifo2.buffer\[7\]\[8\],3.56
u_pe_array.u_fifo2.buffer\[8\]\[12\],3.56
u_pe_array.u_fifo2.buffer\[8\]\[7\],3.56
net159,3.56
_0002_,3.54
_0009_,3.54
_0065_,3.54
_0197_,3.54
_0221_,3.54
_0240_,3.54
_0325_,3.54
_0333_,3.54
_0364_,3.54
_0446_,3.54
_0993_,3.54
_1276_,3.54
_1427_,3.54
_1577_,3.54
_1617_,3.54
_1865_,3.54
_2355_,3.54
_3081_,3.54
_3258_,3.54
_3317_,3.54
_3336_,3.54
_3434_,3.54
u_pe_array.g_pe_row\[2\].g_pe_col\[1\].u_pe.move_reg\[10\],3.54
u_pe_array.g_pe_row\[2\].g_pe_col\[3\].u_pe.move_reg\[11\],3.54
u_pe_array.u_fifo1.buffer\[0\]\[7\],3.54
u_pe_array.u_fifo1.buffer\[3\]\[11\],3.54
u_pe_array.u_fifo1.buffer\[7\]\[12\],3.54
u_pe_array.u_fifo1.buffer\[8\]\[6\],3.54
u_pe_array.u_fifo2.buffer\[0\]\[8\],3.54
u_pe_array.u_fifo2.buffer\[2\]\[10\],3.54
u_pe_array.u_fifo2.buffer\[2\]\[7\],3.54
u_pe_array.u_fifo2.buffer\[6\]\[12\],3.54
u_pe_array.u_fifo2.buffer\[8\]\[9\],3.54
net194,3.54
net392,3.54
_0174_,3.52
_0201_,3.52
_1470_,3.52
_2711_,3.52
_3098_,3.52
_0527_,3.515
_0614_,3.505
_1995_,3.475
_0509_,3.465
_0620_,3.465
_0711_,3.465
_1901_,3.44
_2340_,3.44
_2725_,3.44
_3115_,3.44
_3408_,3.44
_3439_,3.44
_0050_,3.42
_0732_,3.42
_0738_,3.42
_0890_,3.42
_0983_,3.42
_1025_,3.42
_1029_,3.42
_1483_,3.42
_1517_,3.42
_1607_,3.42
_1645_,3.42
_1781_,3.42
_1809_,3.42
_1817_,3.42
_2138_,3.42
_2281_,3.42
_2431_,3.42
_2506_,3.42
_2564_,3.42
_2758_,3.42
_2773_,3.42
_2897_,3.42
_3015_,3.42
_3149_,3.42
_3223_,3.42
_3321_,3.42
_3436_,3.42
u_pe_array.g_pe_row\[0\].g_pe_col\[0\].u_pe.en_r,3.42
net179,3.42
net186,3.42
net521,3.42
_1405_,3.32
_1493_,3.32
net223,3.32
net228,3.32
net229,3.32
net249,3.32
net288,3.32
net295,3.32
net412,3.32
net475,3.32
_0249_,3.3
_0276_,3.3
_0478_,3.3
_1757_,3.3
_1980_,3.3
_2745_,3.3
_2892_,3.3
net389,3.3
net709,3.3
_0517_,3.295
_1000_,3.25
_0214_,3.245
_0468_,3.245
_0484_,3.245
_0485_,3.245
_0545_,3.245
_0616_,3.245
_0632_,3.245
_0702_,3.245
_0906_,3.23
_3099_,3.23
_0938_,3.22
_2222_,3.22
_2309_,3.22
u_pe_array.g_pe_row\[2\].g_pe_col\[1\].u_pe.move_reg\[7\],3.22
u_pe_array.g_pe_row\[3\].g_pe_col\[0\].u_pe.w_buffer\[0\],3.22
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.w_buffer\[0\],3.22
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.w_buffer\[1\],3.22
u_pe_array.g_pe_row\[3\].g_pe_col\[3\].u_pe.w_buffer\[0\],3.22
u_pe_array.g_pe_row\[3\].g_pe_col\[3\].u_pe.w_buffer\[1\],3.22
net420,3.22
net456,3.22
net481,3.22
net571,3.22
net601,3.22
net676,3.22
net718,3.22
net729,3.22
_0023_,3.2
_0072_,3.2
_0074_,3.2
_0092_,3.2
_0101_,3.2
_0150_,3.2
_0229_,3.2
_0352_,3.2
_0376_,3.2
_0421_,3.2
_0598_,3.2
_1289_,3.2
_1696_,3.2
_1748_,3.2
_1950_,3.2
_2012_,3.2
_2233_,3.2
u_pe_array.g_pe_row\[0\].g_pe_col\[0\].u_pe.w_reg\[1\],3.2
u_pe_array.g_pe_row\[0\].g_pe_col\[2\].u_pe.w_reg\[1\],3.2
net86,3.2
net365,3.2
net761,3.2
net822,3.2
_1632_,3.18
_0672_,3.175
_1364_,3.175
_0465_,3.145
_0621_,3.125
_0653_,3.125
_0682_,3.125
_0750_,3.1
_1016_,3.1
_1095_,3.1
_2485_,3.1
_2796_,3.1
_2888_,3.1
_2265_,3.09
_0039_,3.08
_0129_,3.08
_0140_,3.08
_0218_,3.08
_0235_,3.08
_0308_,3.08
_0342_,3.08
_0363_,3.08
_0388_,3.08
_0389_,3.08
_0441_,3.08
_0453_,3.08
_0805_,3.08
_0926_,3.08
_0991_,3.08
_1626_,3.08
_1981_,3.08
_2360_,3.08
_2617_,3.08
_2696_,3.08
_2729_,3.08
_2968_,3.08
_3027_,3.08
_3178_,3.08
_3241_,3.08
_3251_,3.08
_3274_,3.08
_3373_,3.08
_3432_,3.08
u_pe_array.u_fifo1.buffer\[1\]\[6\],3.08
u_pe_array.u_fifo1.buffer\[3\]\[6\],3.08
u_pe_array.u_fifo1.buffer\[4\]\[10\],3.08
u_pe_array.u_fifo1.buffer\[4\]\[8\],3.08
u_pe_array.u_fifo1.buffer\[8\]\[8\],3.08
u_pe_array.u_fifo2.buffer\[0\]\[3\],3.08
u_pe_array.u_fifo2.buffer\[0\]\[9\],3.08
u_pe_array.u_fifo2.buffer\[2\]\[8\],3.08
u_pe_array.u_fifo2.buffer\[3\]\[12\],3.08
net125,3.08
net208,3.08
net272,3.08
net285,3.08
net372,3.08
net400,3.08
net574,3.08
net581,3.08
net589,3.08
net681,3.08
net725,3.08
_0626_,3.055
_0522_,3.005
_0558_,3.005
_0583_,3.005
_0586_,3.005
_0677_,3.005
_0691_,3.005
_0715_,3.005
_0362_,2.98
_0920_,2.98
_0931_,2.98
_1676_,2.98
_1851_,2.98
_2842_,2.98
_3055_,2.98
_3197_,2.98
_3325_,2.98
_3418_,2.98
net662,2.98
_0896_,2.96
_1101_,2.96
_1110_,2.96
_1166_,2.96
_1244_,2.96
_1327_,2.96
_1459_,2.96
_1509_,2.96
_1554_,2.96
_1687_,2.96
_1700_,2.96
_1747_,2.96
_1762_,2.96
_1786_,2.96
_2134_,2.96
_2145_,2.96
_2249_,2.96
_2270_,2.96
_2383_,2.96
_2468_,2.96
_2544_,2.96
_2561_,2.96
_2674_,2.96
_2706_,2.96
_2714_,2.96
_2748_,2.96
_2789_,2.96
_2901_,2.96
_2997_,2.96
_3000_,2.96
u_pe_array.g_pe_row\[0\].g_pe_col\[3\].u_pe.w_reg\[1\],2.96
net150,2.96
net197,2.96
net246,2.96
net382,2.96
net406,2.96
net448,2.96
net527,2.96
net560,2.96
_0560_,2.945
_0011_,2.925
_0464_,2.885
_0543_,2.88
_0710_,2.88
_0142_,2.86
_0646_,2.86
net318,2.86
net325,2.86
net350,2.86
net500,2.86
net805,2.86
_0059_,2.84
_0113_,2.84
_0117_,2.84
_0243_,2.84
_0330_,2.84
_0426_,2.84
_1384_,2.84
_1778_,2.84
net191,2.84
_0709_,2.835
_0210_,2.785
_0544_,2.785
_0188_,2.765
_1375_,2.76
_1988_,2.76
_2476_,2.76
_2550_,2.76
_2795_,2.76
_2809_,2.76
_3156_,2.76
u_pe_array.g_pe_row\[3\].g_pe_col\[2\].u_pe.w_buffer\[0\],2.76
net257,2.76
net271,2.76
net281,2.76
net292,2.76
net337,2.76
net355,2.76
net367,2.76
net368,2.76
net465,2.76
net599,2.76
net607,2.76
net648,2.76
net670,2.76
net692,2.76
net731,2.76
net779,2.76
net800,2.76
_0071_,2.74
_0094_,2.74
_0107_,2.74
_0158_,2.74
_0179_,2.74
_0184_,2.74
_0233_,2.74
_0263_,2.74
_0274_,2.74
_0296_,2.74
_0378_,2.74
_0404_,2.74
_0411_,2.74
_0602_,2.74
_1173_,2.74
_1204_,2.74
_1529_,2.74
_1667_,2.74
u_pe_array.u_fifo2.wr_ptr\[0\],2.74
net147,2.74
net154,2.74
net206,2.74
net227,2.74
net260,2.74
net519,2.74
net665,2.74
net705,2.74
_0439_,2.72
_1353_,2.72
_1499_,2.72
_1701_,2.72
_2456_,2.72
_2649_,2.72
_0207_,2.715
_0469_,2.715
_0525_,2.715
_0551_,2.715
_0552_,2.715
_0554_,2.715
_0640_,2.715
_0688_,2.715
_0208_,2.705
_2121_,2.7
_0225_,2.64
_0246_,2.64
_0283_,2.64
_0303_,2.64
_0368_,2.64
_0823_,2.64
_1291_,2.64
_1343_,2.64
_1564_,2.64
_1599_,2.64
_1668_,2.64
_2034_,2.64
_2036_,2.64
_2116_,2.64
_2815_,2.64
_3144_,2.64
net647,2.64
net732,2.64
_0004_,2.62
_0038_,2.62
_0064_,2.62
_0168_,2.62
_0193_,2.62
_0234_,2.62
_0251_,2.62
_0256_,2.62
_0281_,2.62
_0321_,2.62
_0323_,2.62
_0340_,2.62
_0440_,2.62
_0789_,2.62
_0799_,2.62
_0845_,2.62
_1077_,2.62
_1083_,2.62
_1089_,2.62
_1090_,2.62
_1154_,2.62
_1187_,2.62
_1242_,2.62
_1293_,2.62
_1494_,2.62
_1652_,2.62
_2101_,2.62
_2567_,2.62
_2751_,2.62
_3188_,2.62
_3204_,2.62
_3246_,2.62
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.move_reg\[12\],2.62
u_pe_array.u_fifo1.buffer\[3\]\[8\],2.62
u_pe_array.u_fifo2.buffer\[0\]\[6\],2.62
u_pe_array.u_fifo2.buffer\[0\]\[7\],2.62
u_pe_array.u_fifo2.buffer\[7\]\[7\],2.62
u_pe_array.u_fifo2.buffer\[8\]\[11\],2.62
net245,2.62
net331,2.62
net485,2.62
net502,2.62
net512,2.62
net578,2.62
net660,2.62
net677,2.62
net724,2.62
net757,2.62
net809,2.62
_1952_,2.61
_0494_,2.595
_0652_,2.595
_0659_,2.595
_0528_,2.585
_0216_,2.545
_0535_,2.545
_0542_,2.545
_0547_,2.545
_0581_,2.545
_0582_,2.545
_0647_,2.545
_0685_,2.545
_0686_,2.545
_0690_,2.545
_0693_,2.545
_0716_,2.545
_0662_,2.52
_0929_,2.52
_1120_,2.52
_1240_,2.52
_1299_,2.52
_2098_,2.52
_2591_,2.52
_2685_,2.52
_3052_,2.52
_3190_,2.52
_3311_,2.52
_3401_,2.52
_3438_,2.52
net548,2.52
_0597_,2.5
_0733_,2.5
_0876_,2.5
_0949_,2.5
_0953_,2.5
_1167_,2.5
_1270_,2.5
_1346_,2.5
_1367_,2.5
_1540_,2.5
_1546_,2.5
_1558_,2.5
_1574_,2.5
_1663_,2.5
_1688_,2.5
_1693_,2.5
_1698_,2.5
_1732_,2.5
_1742_,2.5
_1752_,2.5
_1843_,2.5
_2229_,2.5
_2299_,2.5
_2325_,2.5
_2332_,2.5
_2346_,2.5
_2363_,2.5
_2434_,2.5
_2455_,2.5
_2458_,2.5
_2470_,2.5
_2580_,2.5
_2621_,2.5
_2662_,2.5
_2778_,2.5
_2826_,2.5
_2987_,2.5
_3073_,2.5
_3247_,2.5
_3267_,2.5
_3307_,2.5
_3350_,2.5
_3376_,2.5
_3411_,2.5
u_pe_array.u_fifo1.buffer\[6\]\[7\],2.5
net388,2.5
net432,2.5
_0548_,2.485
_0579_,2.485
_0624_,2.485
_0627_,2.485
_0678_,2.485
_0680_,2.485
_0705_,2.485
_0048_,2.465
_0467_,2.425
_0462_,2.42
_0641_,2.42
_0703_,2.42
_1890_,2.4
_3137_,2.4
net240,2.4
net268,2.4
net303,2.4
net346,2.4
net437,2.4
net486,2.4
net490,2.4
net564,2.4
net593,2.4
_0123_,2.38
u_pe_array.g_pe_row\[1\].g_pe_col\[3\].u_pe.w_reg\[1\],2.38
_0212_,2.375
_0492_,2.375
_0546_,2.375
_0557_,2.375
_0638_,2.375
_0700_,2.375
_0516_,2.325
_0568_,2.325
_0573_,2.325
_0689_,2.325
_0696_,2.325
_2803_,2.315
_0124_,2.31
_0436_,2.305
_0000_,2.3
_0894_,2.3
_0948_,2.3
_1079_,2.3
_1081_,2.3
_1478_,2.3
_1694_,2.3
_1869_,2.3
_1920_,2.3
_2200_,2.3
_2202_,2.3
_2548_,2.3
_2569_,2.3
_2607_,2.3
_2652_,2.3
_2834_,2.3
_2914_,2.3
_2916_,2.3
_2943_,2.3
_2956_,2.3
_3062_,2.3
_3064_,2.3
_3091_,2.3
u_fsm.next_state\[2\],2.3
net158,2.3
net205,2.3
net226,2.3
net231,2.3
net252,2.3
net263,2.3
net267,2.3
net270,2.3
net287,2.3
net289,2.3
net311,2.3
net320,2.3
net328,2.3
net332,2.3
net345,2.3
net348,2.3
net359,2.3
net360,2.3
net361,2.3
net369,2.3
net371,2.3
net373,2.3
net379,2.3
net407,2.3
net443,2.3
net457,2.3
net460,2.3
net466,2.3
net470,2.3
net471,2.3
net479,2.3
net480,2.3
net515,2.3
net516,2.3
net539,2.3
net566,2.3
net577,2.3
net580,2.3
net602,2.3
net608,2.3
net752,2.3
net764,2.3
_0005_,2.28
_0028_,2.28
_0082_,2.28
_0093_,2.28
_0097_,2.28
_0120_,2.28
_0128_,2.28
_0130_,2.28
_0135_,2.28
_0155_,2.28
_0163_,2.28
_0220_,2.28
_0230_,2.28
_0252_,2.28
_0353_,2.28
_0386_,2.28
_0407_,2.28
_0408_,2.28
_0409_,2.28
_0428_,2.28
_0432_,2.28
_0442_,2.28
_0443_,2.28
_0588_,2.28
_0590_,2.28
_1112_,2.28
_1217_,2.28
_1686_,2.28
_1996_,2.28
_2735_,2.28
_2961_,2.28
_2990_,2.28
_3268_,2.28
net124,2.28
net394,2.28
net507,2.28
net637,2.28
net704,2.28
net740,2.28
net748,2.28
_0644_,2.255
_0699_,2.255
_1730_,2.245
_0657_,2.225
_0013_,2.18
_0141_,2.18
_0156_,2.18
_0194_,2.18
_0280_,2.18
_0302_,2.18
_0356_,2.18
_0365_,2.18
_0391_,2.18
_0414_,2.18
_0475_,2.18
_0600_,2.18
_0858_,2.18
_0952_,2.18
_1014_,2.18
_1280_,2.18
_1560_,2.18
_2126_,2.18
_2175_,2.18
_2236_,2.18
_2373_,2.18
_2441_,2.18
_2763_,2.18
_2849_,2.18
_2931_,2.18
_2999_,2.18
_3012_,2.18
_3147_,2.18
net141,2.18
net145,2.18
net171,2.18
net233,2.18
net632,2.18
net674,2.18
net744,2.18
net759,2.18
_0016_,2.16
_0034_,2.16
_0066_,2.16
_0119_,2.16
_0161_,2.16
_0189_,2.16
_0191_,2.16
_0248_,2.16
_0273_,2.16
_0279_,2.16
_0293_,2.16
_0305_,2.16
_0311_,2.16
_0415_,2.16
_0480_,2.16
_0742_,2.16
_0829_,2.16
_0886_,2.16
_1131_,2.16
_1340_,2.16
_1518_,2.16
_1520_,2.16
_1579_,2.16
_1594_,2.16
_1621_,2.16
_1625_,2.16
_1716_,2.16
_1836_,2.16
_1839_,2.16
_1862_,2.16
_1956_,2.16
_2136_,2.16
_2163_,2.16
_2324_,2.16
_2386_,2.16
_2415_,2.16
_2446_,2.16
_2559_,2.16
_2597_,2.16
_2627_,2.16
_2639_,2.16
_2720_,2.16
_2823_,2.16
_2963_,2.16
_3003_,2.16
_3162_,2.16
_3260_,2.16
_3362_,2.16
_3381_,2.16
_3404_,2.16
u_fsm.state\[0\],2.16
u_pe_array.g_pe_row\[2\].g_pe_col\[1\].u_pe.move_reg\[6\],2.16
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.move_reg\[11\],2.16
u_pe_array.u_fifo1.buffer\[0\]\[11\],2.16
u_pe_array.u_fifo2.buffer\[1\]\[11\],2.16
u_pe_array.u_fifo2.buffer\[4\]\[9\],2.16
u_pe_array.u_fifo2.buffer\[6\]\[8\],2.16
net144,2.16
net148,2.16
net403,2.16
net411,2.16
net497,2.16
net591,2.16
net685,2.16
_0501_,2.125
_0512_,2.125
_0634_,2.125
_0650_,2.125
_0660_,2.125
_0695_,2.125
_0489_,2.085
_0490_,2.085
_0493_,2.085
_0500_,2.085
_0506_,2.085
_0507_,2.085
_0575_,2.085
_0577_,2.085
_0585_,2.085
_1209_,2.08
_0461_,2.06
_0704_,2.06
_0810_,2.06
_1031_,2.06
_1254_,2.06
_1440_,2.06
_1743_,2.06
_1763_,2.06
_1822_,2.06
_2460_,2.06
_2667_,2.06
_2844_,2.06
_2954_,2.06
_2988_,2.06
_3093_,2.06
_3185_,2.06
_3195_,2.06
_3214_,2.06
_3242_,2.06
_3248_,2.06
_3271_,2.06
_3279_,2.06
_3282_,2.06
_3309_,2.06
_3347_,2.06
_3357_,2.06
_3409_,2.06
_3414_,2.06
_2942_,2.055
_0593_,2.04
_0772_,2.04
_0900_,2.04
_0968_,2.04
_1153_,2.04
_1195_,2.04
_1238_,2.04
_1333_,2.04
_1371_,2.04
_1726_,2.04
_1782_,2.04
_1897_,2.04
_1982_,2.04
_2087_,2.04
_2093_,2.04
_2183_,2.04
_2197_,2.04
_2248_,2.04
_2263_,2.04
_2523_,2.04
_2680_,2.04
_3216_,2.04
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.w_reg\[1\],2.04
net36,2.04
net399,2.04
net434,2.04
net634,2.04
_0681_,2.035
_0205_,2.025
_0511_,2.025
_0518_,2.025
_0531_,2.025
_0539_,2.025
_0562_,2.025
_0631_,2.025
_0645_,2.025
_0655_,2.025
_0663_,2.025
_0707_,2.025
_0015_,2.005
_0031_,2.005
_0359_,2.005
_0457_,2.005
net353,1.94
net459,1.94
net532,1.94
net534,1.94
net553,1.94
_0538_,1.915
_0630_,1.915
_0463_,1.865
_0505_,1.865
_0534_,1.865
_0553_,1.865
_0651_,1.865
_0666_,1.865
_0670_,1.865
_0694_,1.865
_0698_,1.865
_0701_,1.865
_0713_,1.865
_1910_,1.845
_0083_,1.84
_0108_,1.84
_0171_,1.84
_0456_,1.84
_1054_,1.84
_1073_,1.84
_1370_,1.84
_1769_,1.84
_2050_,1.84
_2389_,1.84
_2807_,1.84
_2938_,1.84
_3056_,1.84
net137,1.84
net161,1.84
net172,1.84
net174,1.84
net188,1.84
net189,1.84
net190,1.84
net202,1.84
net215,1.84
net308,1.84
net362,1.84
net409,1.84
net416,1.84
net417,1.84
net429,1.84
net493,1.84
net503,1.84
net533,1.84
net541,1.84
net551,1.84
net588,1.84
net597,1.84
net611,1.84
net617,1.84
net620,1.84
net624,1.84
net626,1.84
net631,1.84
net633,1.84
net640,1.84
net641,1.84
net645,1.84
net649,1.84
net653,1.84
net666,1.84
net667,1.84
net668,1.84
net710,1.84
net712,1.84
net720,1.84
net728,1.84
net737,1.84
net741,1.84
net746,1.84
net749,1.84
net756,1.84
net768,1.84
net771,1.84
net780,1.84
net782,1.84
net793,1.84
net799,1.84
net806,1.84
net824,1.84
net826,1.84
_0044_,1.82
_0049_,1.82
_0057_,1.82
_0080_,1.82
_0085_,1.82
_0087_,1.82
_0100_,1.82
_0103_,1.82
_0122_,1.82
_0152_,1.82
_0157_,1.82
_0180_,1.82
_0232_,1.82
_0289_,1.82
_0306_,1.82
_0332_,1.82
_0346_,1.82
_0358_,1.82
_0396_,1.82
_0431_,1.82
_0472_,1.82
_0589_,1.82
_0591_,1.82
_0603_,1.82
_0605_,1.82
_1380_,1.82
_2081_,1.82
_2449_,1.82
_2950_,1.82
_3083_,1.82
u_pe_array.g_pe_row\[2\].g_pe_col\[0\].u_pe.w_reg\[1\],1.82
net41,1.82
net111,1.82
net121,1.82
net435,1.82
net693,1.82
net743,1.82
_0357_,1.75
_0746_,1.72
_0753_,1.72
_0771_,1.72
_0777_,1.72
_0811_,1.72
_0941_,1.72
_0961_,1.72
_1161_,1.72
_1913_,1.72
_2716_,1.72
_2879_,1.72
_3060_,1.72
_3072_,1.72
u_pe_array.g_pe_row\[0\].g_pe_col\[0\].u_pe.psum_shift_en_d,1.72
_0022_,1.7
_0046_,1.7
_0060_,1.7
_0096_,1.7
_0178_,1.7
_0247_,1.7
_0264_,1.7
_0277_,1.7
_0327_,1.7
_0366_,1.7
_0383_,1.7
_0425_,1.7
_0430_,1.7
_0458_,1.7
_0601_,1.7
_0749_,1.7
_1181_,1.7
_1391_,1.7
_1414_,1.7
_1415_,1.7
_1456_,1.7
_1639_,1.7
_1648_,1.7
_1744_,1.7
_1857_,1.7
_1917_,1.7
_2037_,1.7
_2064_,1.7
_2139_,1.7
_2181_,1.7
_2367_,1.7
_2435_,1.7
_2457_,1.7
_2874_,1.7
_2887_,1.7
_3031_,1.7
_3092_,1.7
net276,1.7
net317,1.7
net542,1.7
net584,1.7
net734,1.7
net735,1.7
net760,1.7
_0901_,1.6
_1121_,1.6
_1955_,1.6
_1997_,1.6
_2113_,1.6
_2318_,1.6
_3176_,1.6
_3177_,1.6
_3207_,1.6
_3211_,1.6
_3262_,1.6
_3263_,1.6
_3354_,1.6
_3358_,1.6
_3364_,1.6
_3421_,1.6
_3428_,1.6
_2057_,1.595
_0470_,1.575
_0578_,1.575
_0183_,1.545
net102,1.545
net177,1.545
net199,1.48
net222,1.48
net462,1.48
net590,1.48
_0613_,1.46
_0536_,1.405
_0549_,1.405
_0559_,1.405
_0561_,1.405
_0618_,1.405
_0642_,1.405
_0870_,1.38
_1052_,1.38
_1066_,1.38
_1297_,1.38
_1458_,1.38
_1537_,1.38
_1682_,1.38
_2070_,1.38
_2351_,1.38
_2542_,1.38
_2546_,1.38
_2575_,1.38
_2612_,1.38
_2654_,1.38
_2681_,1.38
_2788_,1.38
_2800_,1.38
_2811_,1.38
_2839_,1.38
_2883_,1.38
_3049_,1.38
_3088_,1.38
_3297_,1.38
net595,1.38
net612,1.38
net623,1.38
net673,1.38
net687,1.38
net787,1.38
net803,1.38
_0079_,1.36
_0147_,1.36
_0175_,1.36
_0236_,1.36
_0275_,1.36
_0318_,1.36
_0379_,1.36
_0406_,1.36
_0410_,1.36
_1861_,1.36
_1916_,1.36
_1978_,1.36
net294,1.36
net775,1.36
_0390_,1.26
_0424_,1.26
_1229_,1.26
_1442_,1.26
_1954_,1.26
_2832_,1.26
u_pe_array.u_fifo1.wr_ptr\[0\],1.26
_0826_,1.14
_0830_,1.14
_1127_,1.14
_1331_,1.14
_1649_,1.14
_1653_,1.14
_1801_,1.14
_2137_,1.14
_2141_,1.14
_2466_,1.14
_2853_,1.14
_2958_,1.14
_2986_,1.14
_3151_,1.14
_3173_,1.14
_3189_,1.14
_3219_,1.14
_3225_,1.14
_3236_,1.14
_3238_,1.14
_3243_,1.14
_3245_,1.14
_3249_,1.14
_3253_,1.14
_3264_,1.14
_3276_,1.14
_3278_,1.14
_3330_,1.14
_3361_,1.14
_3365_,1.14
_3369_,1.14
_3379_,1.14
_3384_,1.14
_3388_,1.14
_3405_,1.14
_3407_,1.14
_3417_,1.14
_3423_,1.14
_3424_,1.14
_3426_,1.14
_3440_,1.14
_0010_,1.085
_0126_,1.08
_2973_,1.02
net282,1.02
net492,1.02
_1020_,0.92
_1157_,0.92
_1418_,0.92
_1428_,0.92
_1785_,0.92
_1875_,0.92
_2040_,0.92
_2173_,0.92
_2489_,0.92
_2894_,0.92
_3037_,0.92
_3289_,0.92
net374,0.92
net604,0.92
_0259_,0.8
_0312_,0.8
_0315_,0.8
_0343_,0.8
_1024_,0.8
_1777_,0.8
_1779_,0.8
_1871_,0.8
_1947_,0.8
_2130_,0.8
_2188_,0.8
_2291_,0.8
_2369_,0.8
_2582_,0.8
_2585_,0.8
_2978_,0.8
_3095_,0.8
_1222_,0.46
_1349_,0.46
_1352_,0.46
_1551_,0.46
_1613_,0.46
_1631_,0.46
_1940_,0.46
_2106_,0.46
_2423_,0.46
_2517_,0.46
_2558_,0.46
_2626_,0.46
_2688_,0.46
_3293_,0.46
u_pe_array.g_pe_row\[0\].g_pe_col\[1\].u_pe.move_reg\[12\],0.46
u_pe_array.g_pe_row\[3\].g_pe_col\[1\].u_pe.move_reg\[6\],0.46
net286,0.46
net322,0.46
net363,0.46
net385,0.46
net391,0.46
net410,0.46
net424,0.46
net449,0.46
net504,0.46
net543,0.46
net546,0.46
net629,0.46
